year,hbr_name,age,sex,diagnosis,incidence,crude_rate,easr,fyear
2017,Greater Glasgow and Clyde,45-64,All,Cerebrovascular Disease,782,252.13850206515,258.662493216772,2016/17
2017,Greater Glasgow and Clyde,65-74,All,Cerebrovascular Disease,642,624.556146819336,644.970501829061,2016/17
2017,Greater Glasgow and Clyde,over 75,All,Cerebrovascular Disease,1358,1547.04944178628,1556.10185669057,2016/17
2017,Greater Glasgow and Clyde,All,All,Cerebrovascular Disease,2918,251.254983338643,288.62298303317,2016/17
2017,Lanarkshire,0-44,All,Cerebrovascular Disease,74,21.0708550211278,22.2934773779992,2016/17
2017,Lanarkshire,45-64,All,Cerebrovascular Disease,414,218.559618206966,224.041934344714,2016/17
2017,Lanarkshire,65-74,All,Cerebrovascular Disease,374,567.931605241978,587.959237356445,2016/17
2017,Lanarkshire,over 75,All,Cerebrovascular Disease,779,1557.40818488974,1639.31254593149,2016/17
2017,Lanarkshire,All,All,Cerebrovascular Disease,1641,249.965726819906,280.68343944173,2016/17
2018,Scotland,0-44,All,Cerebrovascular Disease,455,15.6238357237802,16.8698538650104,2017/18
2018,Scotland,45-64,All,Cerebrovascular Disease,2877,191.797954155156,193.023865613804,2017/18
2018,Scotland,65-74,All,Cerebrovascular Disease,3049,540.032164592027,547.100402746473,2017/18
2018,Scotland,over 75,All,Cerebrovascular Disease,7009,1564.610209143,1579.99813574354,2017/18
2018,Scotland,All,All,Cerebrovascular Disease,13390,246.829376198201,259.906419980062,2017/18
2018,Ayrshire and Arran,0-44,All,Cerebrovascular Disease,34,18.9496329901964,20.8969152131395,2017/18
2018,Ayrshire and Arran,45-64,All,Cerebrovascular Disease,317,290.027447392498,288.682949841932,2017/18
2018,Ayrshire and Arran,65-74,All,Cerebrovascular Disease,290,627.9502836603,633.505020560805,2017/18
2018,Ayrshire and Arran,over 75,All,Cerebrovascular Disease,642,1808.19602872835,1820.41618812428,2017/18
2018,Ayrshire and Arran,All,All,Cerebrovascular Disease,1283,346.372938095624,318.140800013277,2017/18
2018,Borders,0-44,All,Cerebrovascular Disease,5,9.65418702091097,10.5183017935302,2017/18
2018,Borders,45-64,All,Cerebrovascular Disease,73,205.460174500422,202.053341532697,2017/18
2018,Borders,65-74,All,Cerebrovascular Disease,77,489.977728285078,494.456654545944,2017/18
2018,Borders,over 75,All,Cerebrovascular Disease,185,1543.72496662216,1606.60959380396,2017/18
2018,Borders,All,All,Cerebrovascular Disease,340,295.600765084333,255.736830644352,2017/18
2018,Dumfries and Galloway,0-44,All,Cerebrovascular Disease,11,16.4848339527635,18.0356067127371,2017/18
2018,Dumfries and Galloway,45-64,All,Cerebrovascular Disease,60,133.146927634645,129.857129518562,2017/18
2018,Dumfries and Galloway,65-74,All,Cerebrovascular Disease,107,517.833809224217,521.839505106659,2017/18
2018,Dumfries and Galloway,over 75,All,Cerebrovascular Disease,270,1612.32533142243,1605.87978672775,2017/18
2018,Dumfries and Galloway,All,All,Cerebrovascular Disease,448,300.268096514745,243.473695788993,2017/18
2018,Forth Valley,0-44,All,Cerebrovascular Disease,23,14.289619523348,15.5474368339957,2017/18
2018,Forth Valley,45-64,All,Cerebrovascular Disease,164,187.842899194795,190.82680625222,2017/18
2018,Forth Valley,65-74,All,Cerebrovascular Disease,191,585.709904937136,590.415196083304,2017/18
2018,Forth Valley,over 75,All,Cerebrovascular Disease,402,1627.06925162909,1664.83959838313,2017/18
2018,Forth Valley,All,All,Cerebrovascular Disease,780,255.25230708816,270.793878990424,2017/18
2018,Grampian,0-44,All,Cerebrovascular Disease,45,13.8911612084693,14.6546367745555,2017/18
2018,Grampian,45-64,All,Cerebrovascular Disease,231,145.942974835893,146.335618419688,2017/18
2018,Grampian,65-74,All,Cerebrovascular Disease,230,392.719325205751,395.836553465652,2017/18
2018,Grampian,over 75,All,Cerebrovascular Disease,706,1548.7210985829,1595.29510090028,2017/18
2018,Grampian,All,All,Cerebrovascular Disease,1212,206.691906272383,231.831839934396,2017/18
2018,Highland,0-44,All,Cerebrovascular Disease,22,14.3760782058654,15.3739275299077,2017/18
2018,Highland,45-64,All,Cerebrovascular Disease,134,139.464207655961,135.535299663653,2017/18
2018,Highland,65-74,All,Cerebrovascular Disease,206,497.236235487219,502.414630511018,2017/18
2018,Highland,over 75,All,Cerebrovascular Disease,463,1472.31850414984,1440.66881330218,2017/18
2018,Highland,All,All,Cerebrovascular Disease,825,256.219137240287,226.632504677872,2017/18
2018,Lothian,0-44,All,Cerebrovascular Disease,63,12.131108398193,12.8452159533205,2017/18
2018,Lothian,45-64,All,Cerebrovascular Disease,386,170.573054760137,173.682519804553,2017/18
2018,Lothian,65-74,All,Cerebrovascular Disease,332,415.84208021243,423.821442403959,2017/18
2018,Lothian,over 75,All,Cerebrovascular Disease,953,1489.29520237537,1480.0993150855,2017/18
2018,Lothian,All,All,Cerebrovascular Disease,1734,194.951936590028,230.67247417311,2017/18
2018,Orkney,0-44,All,Cerebrovascular Disease,2,19.4325689856199,19.3393543974517,2017/18
2018,Orkney,45-64,All,Cerebrovascular Disease,5,75.3579502637528,72.1428344019882,2017/18
2018,Orkney,65-74,All,Cerebrovascular Disease,10,353.481795687522,354.931484421685,2017/18
2018,Orkney,over 75,All,Cerebrovascular Disease,33,1470.58823529412,1443.51221679742,2017/18
2018,Orkney,All,All,Cerebrovascular Disease,50,227.272727272727,196.745007867196,2017/18
2018,Shetland,0-44,All,Cerebrovascular Disease,2,16.6251039068994,17.1922149639264,2017/18
2018,Shetland,45-64,All,Cerebrovascular Disease,5,76.1266747868453,77.4566116808606,2017/18
2018,Shetland,65-74,All,Cerebrovascular Disease,8,308.047747400847,312.893956077005,2017/18
2018,Shetland,over 75,All,Cerebrovascular Disease,27,1432.36074270557,1443.69975499259,2017/18
2018,Shetland,All,All,Cerebrovascular Disease,42,181.975736568458,192.596641513367,2017/18
2018,Western Isles,0-44,All,Cerebrovascular Disease,0,0,0,2017/18
2018,Western Isles,45-64,All,Cerebrovascular Disease,25,308.147417724639,302.282381843281,2017/18
2018,Western Isles,65-74,All,Cerebrovascular Disease,18,490.998363338789,498.70516614237,2017/18
2018,Western Isles,over 75,All,Cerebrovascular Disease,51,1650.4854368932,1630.8909321395,2017/18
2018,Western Isles,All,All,Cerebrovascular Disease,94,348.794063079777,279.249057525973,2017/18
2018,Fife,0-44,All,Cerebrovascular Disease,42,21.8300891395307,23.525905280603,2017/18
2018,Fife,45-64,All,Cerebrovascular Disease,198,189.613399346887,189.950453158781,2017/18
2018,Fife,65-74,All,Cerebrovascular Disease,227,534.079947297838,540.744144708618,2017/18
2018,Fife,over 75,All,Cerebrovascular Disease,498,1551.93368444015,1591.56988228487,2017/18
2018,Fife,All,All,Cerebrovascular Disease,965,259.820683341859,263.060283538646,2017/18
2018,Tayside,0-44,All,Cerebrovascular Disease,36,16.7404486440237,18.4324620499243,2017/18
2018,Tayside,45-64,All,Cerebrovascular Disease,209,183.687818597293,181.901916542547,2017/18
2018,Tayside,65-74,All,Cerebrovascular Disease,267,567.276435719294,572.684377581594,2017/18
2018,Tayside,over 75,All,Cerebrovascular Disease,576,1433.01405647469,1407.57609222941,2017/18
2018,Tayside,All,All,Cerebrovascular Disease,1088,261.481890937057,244.971245337449,2017/18
2018,Greater Glasgow and Clyde,0-44,All,Cerebrovascular Disease,107,16.0792239896011,17.8875769379367,2017/18
2018,Greater Glasgow and Clyde,45-64,All,Cerebrovascular Disease,674,216.211361040894,220.163819115702,2017/18
2018,Greater Glasgow and Clyde,65-74,All,Cerebrovascular Disease,649,623.498895186858,633.549589968707,2017/18
2018,Greater Glasgow and Clyde,over 75,All,Cerebrovascular Disease,1392,1584.82574886432,1585.36885579557,2017/18
2018,Greater Glasgow and Clyde,All,All,Cerebrovascular Disease,2822,241.380195191214,277.208607580462,2017/18
2018,Lanarkshire,0-44,All,Cerebrovascular Disease,63,18.0147721131328,19.182857231604,2017/18
2018,Lanarkshire,45-64,All,Cerebrovascular Disease,396,207.431929850293,211.463192839421,2017/18
2018,Lanarkshire,65-74,All,Cerebrovascular Disease,437,653.790338265436,664.533614878396,2017/18
2018,Lanarkshire,over 75,All,Cerebrovascular Disease,811,1600.552595224,1681.16855874496,2017/18
2018,Lanarkshire,All,All,Cerebrovascular Disease,1707,259.371248841414,287.477688856791,2017/18
2019,Scotland,0-44,All,Cerebrovascular Disease,433,14.8794898774796,16.0988650892219,2018/19
2019,Scotland,45-64,All,Cerebrovascular Disease,2944,196.013156317829,195.721976504332,2018/19
2019,Scotland,65-74,All,Cerebrovascular Disease,2988,522.946280745846,527.029284642663,2018/19
2019,Scotland,over 75,All,Cerebrovascular Disease,6767,1488.11618169663,1505.78385427311,2018/19
2019,Scotland,All,All,Cerebrovascular Disease,13132,241.48139975359,251.418332693887,2018/19
2019,Ayrshire and Arran,0-44,All,Cerebrovascular Disease,46,25.8756954093141,28.4177315021024,2018/19
2019,Ayrshire and Arran,45-64,All,Cerebrovascular Disease,297,272.267243592094,266.550210596583,2018/19
2019,Ayrshire and Arran,65-74,All,Cerebrovascular Disease,321,687.395605807529,686.539095676503,2018/19
2019,Ayrshire and Arran,over 75,All,Cerebrovascular Disease,617,1708.43139969542,1782.91418153442,2018/19
2019,Ayrshire and Arran,All,All,Cerebrovascular Disease,1281,346.525279303162,318.53026220336,2018/19
2019,Borders,0-44,All,Cerebrovascular Disease,9,17.4388188106726,20.056606253593,2018/19
2019,Borders,45-64,All,Cerebrovascular Disease,40,112.492266156702,109.55562564565,2018/19
2019,Borders,65-74,All,Cerebrovascular Disease,68,428.670491079871,428.684912829475,2018/19
2019,Borders,over 75,All,Cerebrovascular Disease,191,1560.45751633987,1608.31593011375,2018/19
2019,Borders,All,All,Cerebrovascular Disease,308,267.198750759087,229.62315773037,2018/19
2019,Dumfries and Galloway,0-44,All,Cerebrovascular Disease,7,10.5818506145032,11.3133138575412,2018/19
2019,Dumfries and Galloway,45-64,All,Cerebrovascular Disease,73,163.092046470063,160.300341100876,2018/19
2019,Dumfries and Galloway,65-74,All,Cerebrovascular Disease,84,403.05167698287,403.571405748269,2018/19
2019,Dumfries and Galloway,over 75,All,Cerebrovascular Disease,224,1314.70829909614,1348.65160113769,2018/19
2019,Dumfries and Galloway,All,All,Cerebrovascular Disease,388,260.770213051952,212.342421580765,2018/19
2019,Forth Valley,0-44,All,Cerebrovascular Disease,25,15.6155330830684,16.7783243258325,2018/19
2019,Forth Valley,45-64,All,Cerebrovascular Disease,169,192.618933643347,196.07841119095,2018/19
2019,Forth Valley,65-74,All,Cerebrovascular Disease,179,542.868407484912,544.660004593223,2018/19
2019,Forth Valley,over 75,All,Cerebrovascular Disease,408,1615.07402422611,1640.37299927388,2018/19
2019,Forth Valley,All,All,Cerebrovascular Disease,781,255.170385859444,265.843944518489,2018/19
2019,Grampian,0-44,All,Cerebrovascular Disease,35,10.9336049032532,11.0716275458103,2018/19
2019,Grampian,45-64,All,Cerebrovascular Disease,229,144.313784802309,144.048099802072,2018/19
2019,Grampian,65-74,All,Cerebrovascular Disease,252,424.657072562435,427.913846676093,2018/19
2019,Grampian,over 75,All,Cerebrovascular Disease,627,1350.94372145135,1361.2794881661,2018/19
2019,Grampian,All,All,Cerebrovascular Disease,1143,195.535026943803,211.597533158225,2018/19
2019,Highland,0-44,All,Cerebrovascular Disease,15,9.87686837426747,10.4755988342816,2018/19
2019,Highland,45-64,All,Cerebrovascular Disease,158,164.627920061683,159.628981295393,2018/19
2019,Highland,65-74,All,Cerebrovascular Disease,211,505.801131460351,509.425142936798,2018/19
2019,Highland,over 75,All,Cerebrovascular Disease,498,1544.66501240695,1545.91851922108,2018/19
2019,Highland,All,All,Cerebrovascular Disease,882,274.08328154133,240.580810152052,2018/19
2019,Lothian,0-44,All,Cerebrovascular Disease,57,10.8802296682866,11.8050036220737,2018/19
2019,Lothian,45-64,All,Cerebrovascular Disease,378,165.924105085267,167.842078246391,2018/19
2019,Lothian,65-74,All,Cerebrovascular Disease,362,446.109481675006,450.393548860778,2018/19
2019,Lothian,over 75,All,Cerebrovascular Disease,888,1367.77413243381,1356.4458374817,2018/19
2019,Lothian,All,All,Cerebrovascular Disease,1685,187.687269567929,220.224300694948,2018/19
2019,Orkney,0-44,All,Cerebrovascular Disease,2,19.4401244167963,22.141988551372,2018/19
2019,Orkney,45-64,All,Cerebrovascular Disease,6,89.9820035992801,86.1151913601393,2018/19
2019,Orkney,65-74,All,Cerebrovascular Disease,11,380.754586362063,378.867182894192,2018/19
2019,Orkney,over 75,All,Cerebrovascular Disease,32,1364.60554371002,1387.75034197147,2018/19
2019,Orkney,All,All,Cerebrovascular Disease,51,229.833258224425,199.4557845095,2018/19
2019,Shetland,0-44,All,Cerebrovascular Disease,3,25.3292806484296,27.3100451731226,2018/19
2019,Shetland,45-64,All,Cerebrovascular Disease,5,75.8610226065847,75.9324139777561,2018/19
2019,Shetland,65-74,All,Cerebrovascular Disease,6,231.749710312862,225.152327191431,2018/19
2019,Shetland,over 75,All,Cerebrovascular Disease,25,1271.61749745677,1240.25731102672,2018/19
2019,Shetland,All,All,Cerebrovascular Disease,39,169.638973466725,170.133666445097,2018/19
2019,Western Isles,0-44,All,Cerebrovascular Disease,1,8.40477391158178,8.91742464776173,2018/19
2019,Western Isles,45-64,All,Cerebrovascular Disease,16,197.360305908474,193.028196321451,2018/19
2019,Western Isles,65-74,All,Cerebrovascular Disease,15,409.276944065484,409.665758924706,2018/19
2019,Western Isles,over 75,All,Cerebrovascular Disease,42,1329.11392405063,1347.00566926032,2018/19
2019,Western Isles,All,All,Cerebrovascular Disease,74,275.810659709281,220.213296255499,2018/19
2019,Fife,0-44,All,Cerebrovascular Disease,31,16.1748132069959,18.2250053503163,2018/19
2019,Fife,45-64,All,Cerebrovascular Disease,220,210.196438125812,209.303349219687,2018/19
2019,Fife,65-74,All,Cerebrovascular Disease,243,567.279858063311,568.892102217391,2018/19
2019,Fife,over 75,All,Cerebrovascular Disease,538,1642.54747511754,1672.27938407078,2018/19
2019,Fife,All,All,Cerebrovascular Disease,1032,277.486488666613,275.545705731584,2018/19
2019,Tayside,0-44,All,Cerebrovascular Disease,33,15.3942322943004,17.6141754976101,2018/19
2019,Tayside,45-64,All,Cerebrovascular Disease,219,193.394560226069,190.736111577515,2018/19
2019,Tayside,65-74,All,Cerebrovascular Disease,244,510.342808140386,515.982282416837,2018/19
2019,Tayside,over 75,All,Cerebrovascular Disease,623,1532.1053537614,1529.72855085716,2018/19
2019,Tayside,All,All,Cerebrovascular Disease,1119,268.938665641223,251.910433567664,2018/19
2019,Greater Glasgow and Clyde,0-44,All,Cerebrovascular Disease,107,15.9729624023335,17.7991800719506,2018/19
2019,Greater Glasgow and Clyde,45-64,All,Cerebrovascular Disease,719,230.617245936133,232.336055867311,2018/19
2019,Greater Glasgow and Clyde,65-74,All,Cerebrovascular Disease,603,573.341066623563,577.76867403738,2018/19
2019,Greater Glasgow and Clyde,over 75,All,Cerebrovascular Disease,1307,1482.64948441913,1502.95348218427,2018/19
2019,Greater Glasgow and Clyde,All,All,Cerebrovascular Disease,2736,232.855027319614,267.1121362142,2018/19
2019,Lanarkshire,0-44,All,Cerebrovascular Disease,62,17.7848152100329,19.1413589948505,2018/19
2019,Lanarkshire,45-64,All,Cerebrovascular Disease,415,216.951491737546,218.340348534385,2018/19
2019,Lanarkshire,65-74,All,Cerebrovascular Disease,389,573.441830296598,582.968806387366,2018/19
2019,Lanarkshire,over 75,All,Cerebrovascular Disease,747,1451.47187408919,1480.60117808389,2018/19
2019,Lanarkshire,All,All,Cerebrovascular Disease,1613,244.690533980583,262.662356917055,2018/19
2020,Scotland,0-44,All,Cerebrovascular Disease,455,15.5886461209453,16.7608468411109,2019/20
2020,Scotland,45-64,All,Cerebrovascular Disease,2914,194.21953605925,193.02190987805,2019/20
2020,Scotland,65-74,All,Cerebrovascular Disease,3004,519.453570810998,522.055705001579,2019/20
2020,Scotland,over 75,All,Cerebrovascular Disease,6980,1498.35245628911,1506.91078944681,2019/20
2020,Scotland,All,All,Cerebrovascular Disease,13353,244.412717588271,250.639483487262,2019/20
2020,Ayrshire and Arran,0-44,All,Cerebrovascular Disease,36,20.3840121398117,22.911187528447,2019/20
2020,Ayrshire and Arran,45-64,All,Cerebrovascular Disease,306,281.967877777061,275.81931783961,2019/20
2020,Ayrshire and Arran,65-74,All,Cerebrovascular Disease,313,665.801620897237,664.644233394413,2019/20
2020,Ayrshire and Arran,over 75,All,Cerebrovascular Disease,669,1797.56562861058,1852.81975774963,2019/20
2020,Ayrshire and Arran,All,All,Cerebrovascular Disease,1324,358.457873077756,322.005583196738,2019/20
2020,Borders,0-44,All,Cerebrovascular Disease,7,13.6245085445132,15.4505468665672,2019/20
2020,Borders,45-64,All,Cerebrovascular Disease,68,191.463002590382,184.838697974005,2019/20
2020,Borders,65-74,All,Cerebrovascular Disease,92,574.928133983252,566.483136847199,2019/20
2020,Borders,over 75,All,Cerebrovascular Disease,203,1609.32297447281,1672.88412894379,2019/20
2020,Borders,All,All,Cerebrovascular Disease,370,320.318587135313,267.365851244955,2019/20
2020,Dumfries and Galloway,0-44,All,Cerebrovascular Disease,13,19.7460356036211,21.6444521048892,2019/20
2020,Dumfries and Galloway,45-64,All,Cerebrovascular Disease,70,157.466144778873,151.318602219592,2019/20
2020,Dumfries and Galloway,65-74,All,Cerebrovascular Disease,91,432.447844889037,430.806417040465,2019/20
2020,Dumfries and Galloway,over 75,All,Cerebrovascular Disease,262,1494.83653791293,1541.28804569719,2019/20
2020,Dumfries and Galloway,All,All,Cerebrovascular Disease,436,292.892650812844,235.738031626828,2019/20
2020,Forth Valley,0-44,All,Cerebrovascular Disease,19,11.9090897694651,12.6773434000105,2019/20
2020,Forth Valley,45-64,All,Cerebrovascular Disease,168,191.074109458168,193.43302274657,2019/20
2020,Forth Valley,65-74,All,Cerebrovascular Disease,190,571.910180001204,573.248243787308,2019/20
2020,Forth Valley,over 75,All,Cerebrovascular Disease,426,1641.49198520345,1651.46542482764,2019/20
2020,Forth Valley,All,All,Cerebrovascular Disease,803,261.870597443256,266.928470296002,2019/20
