year,hbr,age,sex,diagnosis,number_of_deaths,crude_rate,easr
2018,S08000029,45-64,All,Stroke,7,6.688068,6.541839
2018,S08000029,45-64,All,Subarachnoid Haemorrhage,6,5.73263,5.589147
2018,S08000029,45-64,Male,Cerebrovascular Disease,7,13.76165,13.42922
2018,S08000029,45-64,Male,Stroke,3,5.897849,5.713411
2018,S08000029,45-64,Male,Subarachnoid Haemorrhage,2,3.9319,3.899339
2018,S08000029,45-64,Female,Cerebrovascular Disease,10,18.58805,18.2887
2018,S08000029,45-64,Female,Stroke,4,7.435221,7.370267
2018,S08000029,45-64,Female,Subarachnoid Haemorrhage,4,7.435221,7.278956
2018,S08000029,65-74,All,Cerebrovascular Disease,33,77.03801,77.7882
2018,S08000029,65-74,All,Stroke,18,42.02073,42.01295
2018,S08000029,65-74,All,Subarachnoid Haemorrhage,2,4.66897,4.554469
2018,S08000029,65-74,Male,Cerebrovascular Disease,21,102.9059,102.3014
2018,S08000029,65-74,Male,Stroke,11,53.90307,53.32627
2018,S08000029,65-74,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000029,65-74,Female,Cerebrovascular Disease,12,53.50216,53.27503
2018,S08000029,65-74,Female,Stroke,7,31.20959,30.69963
2018,S08000029,65-74,Female,Subarachnoid Haemorrhage,2,8.917027,9.108939
2018,S08000029,under 75,All,Cerebrovascular Disease,53,15.62703,14.60666
2018,S08000029,under 75,All,Stroke,26,7.666089,7.087515
2018,S08000029,under 75,All,Subarachnoid Haemorrhage,10,2.948496,2.831131
2018,S08000029,under 75,Male,Cerebrovascular Disease,29,17.38422,16.42361
2018,S08000029,under 75,Male,Stroke,14,8.39238,7.816826
2018,S08000029,under 75,Male,Subarachnoid Haemorrhage,3,1.798367,1.84442
2018,S08000029,under 75,Female,Cerebrovascular Disease,24,13.92612,12.78972
2018,S08000029,under 75,Female,Stroke,12,6.963061,6.358205
2018,S08000029,under 75,Female,Subarachnoid Haemorrhage,7,4.061786,3.817842
2018,S08000029,over 75,All,Cerebrovascular Disease,210,641.1431,668.802
2018,S08000029,over 75,All,Stroke,114,348.0491,370.2895
2018,S08000029,over 75,All,Subarachnoid Haemorrhage,4,12.21225,10.6496
2018,S08000029,over 75,Male,Cerebrovascular Disease,82,594.1168,686.8866
2018,S08000029,over 75,Male,Stroke,47,340.5304,397.0249
2018,S08000029,over 75,Male,Subarachnoid Haemorrhage,1,7.245327,6.892749
2018,S08000029,over 75,Female,Cerebrovascular Disease,128,675.3905,650.7175
2018,S08000029,over 75,Female,Stroke,67,353.5247,343.5541
2018,S08000029,over 75,Female,Subarachnoid Haemorrhage,3,15.82946,14.40645
2018,S08000019,All,All,Cerebrovascular Disease,199,65.01781,71.61438
2018,S08000019,All,All,Stroke,109,35.61277,38.75875
2018,S08000019,All,All,Subarachnoid Haemorrhage,7,2.287059,2.248078
2018,S08000019,All,Male,Cerebrovascular Disease,77,51.62,67.91958
2018,S08000019,All,Male,Stroke,41,27.48597,35.29904
2018,S08000019,All,Male,Subarachnoid Haemorrhage,3,2.011169,2.049801
2018,S08000019,All,Female,Cerebrovascular Disease,122,77.75505,75.30918
2018,S08000019,All,Female,Stroke,68,43.33888,42.21845
2018,S08000019,All,Female,Subarachnoid Haemorrhage,4,2.549346,2.446355
2018,S08000019,0-44,All,Cerebrovascular Disease,2,1.249243,1.381031
2018,S08000019,0-44,All,Stroke,1,0.624621,0.675295
2018,S08000019,0-44,All,Subarachnoid Haemorrhage,1,0.624621,0.705736
2018,S08000019,0-44,Male,Cerebrovascular Disease,1,1.250406,1.411472
2018,S08000019,0-44,Male,Stroke,0,0,0
2018,S08000019,0-44,Male,Subarachnoid Haemorrhage,1,1.250406,1.411472
2018,S08000019,0-44,Female,Cerebrovascular Disease,1,1.248081,1.35059
2018,S08000019,0-44,Female,Stroke,1,1.248081,1.35059
2018,S08000019,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000019,45-64,All,Cerebrovascular Disease,13,14.81684,15.32757
2018,S08000019,45-64,All,Stroke,4,4.559028,4.757383
2018,S08000019,45-64,All,Subarachnoid Haemorrhage,4,4.559028,4.638343
2018,S08000019,45-64,Male,Cerebrovascular Disease,8,18.72615,19.0623
2018,S08000019,45-64,Male,Stroke,3,7.022308,7.163379
2018,S08000019,45-64,Male,Subarachnoid Haemorrhage,1,2.340769,2.386619
2018,S08000019,45-64,Female,Cerebrovascular Disease,5,11.10692,11.59284
2018,S08000019,45-64,Female,Stroke,1,2.221383,2.351387
2018,S08000019,45-64,Female,Subarachnoid Haemorrhage,3,6.664149,6.890068
2018,S08000019,65-74,All,Cerebrovascular Disease,28,84.91796,84.0724
2018,S08000019,65-74,All,Stroke,14,42.45898,42.26564
2018,S08000019,65-74,All,Subarachnoid Haemorrhage,2,6.065569,6.074473
2018,S08000019,65-74,Male,Cerebrovascular Disease,12,75.60484,75.26209
2018,S08000019,65-74,Male,Stroke,7,44.10282,43.93518
2018,S08000019,65-74,Male,Subarachnoid Haemorrhage,1,6.300403,6.239542
2018,S08000019,65-74,Female,Cerebrovascular Disease,16,93.56178,92.88271
2018,S08000019,65-74,Female,Stroke,7,40.93328,40.5961
2018,S08000019,65-74,Female,Subarachnoid Haemorrhage,1,5.847611,5.909403
2018,S08000019,under 75,All,Cerebrovascular Disease,43,15.31295,14.9837
2018,S08000019,under 75,All,Stroke,19,6.766189,6.662921
2018,S08000019,under 75,All,Subarachnoid Haemorrhage,7,2.492806,2.470416
2018,S08000019,under 75,Male,Cerebrovascular Disease,21,15.15512,15.07277
2018,S08000019,under 75,Male,Stroke,10,7.216725,7.155483
2018,S08000019,under 75,Male,Subarachnoid Haemorrhage,3,2.165018,2.252528
2018,S08000019,under 75,Female,Cerebrovascular Disease,22,15.46671,14.89462
2018,S08000019,under 75,Female,Stroke,9,6.32729,6.170359
2018,S08000019,under 75,Female,Subarachnoid Haemorrhage,4,2.812129,2.688303
2018,S08000019,over 75,All,Cerebrovascular Disease,156,617.5283,644.2135
2018,S08000019,over 75,All,Stroke,90,356.2663,363.2832
2018,S08000019,over 75,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000019,over 75,Male,Cerebrovascular Disease,56,528.3019,602.2596
2018,S08000019,over 75,Male,Stroke,31,292.4528,319.8617
2018,S08000019,over 75,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000019,over 75,Female,Cerebrovascular Disease,100,682.0352,686.1675
2018,S08000019,over 75,Female,Stroke,59,402.4008,406.7047
2018,S08000019,over 75,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000020,All,All,Cerebrovascular Disease,440,75.27158,85.8477
2018,S08000020,All,All,Stroke,234,40.03079,44.60862
2018,S08000020,All,All,Subarachnoid Haemorrhage,19,3.250364,3.259367
2018,S08000020,All,Male,Cerebrovascular Disease,202,69.48075,94.9218
2018,S08000020,All,Male,Stroke,101,34.74038,46.35521
2018,S08000020,All,Male,Subarachnoid Haemorrhage,6,2.063785,2.240888
2018,S08000020,All,Female,Cerebrovascular Disease,238,81.00142,76.7736
2018,S08000020,All,Female,Stroke,133,45.2655,42.86203
2018,S08000020,All,Female,Subarachnoid Haemorrhage,13,4.424447,4.277846
2018,S08000020,0-44,All,Cerebrovascular Disease,4,1.249555,1.352668
2018,S08000020,0-44,All,Stroke,1,0.31238899999999997,0.35258
2018,S08000020,0-44,All,Subarachnoid Haemorrhage,1,0.31238899999999997,0.35258
2018,S08000020,0-44,Male,Cerebrovascular Disease,3,1.832845,2.049016
2018,S08000020,0-44,Male,Stroke,1,0.610948,0.70516
2018,S08000020,0-44,Male,Subarachnoid Haemorrhage,1,0.610948,0.70516
2018,S08000020,0-44,Female,Cerebrovascular Disease,1,0.639247,0.656319
2018,S08000020,0-44,Female,Stroke,0,0,0
2018,S08000020,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000020,45-64,All,Cerebrovascular Disease,35,22.05669,22.01308
2018,S08000020,45-64,All,Stroke,18,11.34344,11.25582
2018,S08000020,45-64,All,Subarachnoid Haemorrhage,6,3.781147,3.791727
2018,S08000020,45-64,Male,Cerebrovascular Disease,18,22.87196,22.73178
2018,S08000020,45-64,Male,Stroke,10,12.70664,12.5685
2018,S08000020,45-64,Male,Subarachnoid Haemorrhage,3,3.811993,3.813922
2018,S08000020,45-64,Female,Cerebrovascular Disease,17,21.25452,21.29437
2018,S08000020,45-64,Female,Stroke,8,10.00213,9.943147
2018,S08000020,45-64,Female,Subarachnoid Haemorrhage,3,3.750797,3.769532
2018,S08000020,65-74,All,Cerebrovascular Disease,68,114.59,115.1638
2018,S08000020,65-74,All,Stroke,34,57.295,57.28586
2018,S08000020,65-74,All,Subarachnoid Haemorrhage,4,6.740588,6.685336
2018,S08000020,65-74,Male,Cerebrovascular Disease,34,117.6104,118.5254
2018,S08000020,65-74,Male,Stroke,17,58.80522,58.6282
2018,S08000020,65-74,Male,Subarachnoid Haemorrhage,1,3.45913,3.573126
2018,S08000020,65-74,Female,Cerebrovascular Disease,34,111.7208,111.8022
2018,S08000020,65-74,Female,Stroke,17,55.86041,55.94351
2018,S08000020,65-74,Female,Subarachnoid Haemorrhage,3,9.85772,9.797547
2018,S08000020,under 75,All,Cerebrovascular Disease,107,19.88338,20.50121
2018,S08000020,under 75,All,Stroke,53,9.848775,10.09692
2018,S08000020,under 75,All,Subarachnoid Haemorrhage,11,2.044085,2.084793
2018,S08000020,under 75,Male,Cerebrovascular Disease,55,20.27366,21.5116
2018,S08000020,under 75,Male,Stroke,28,10.32113,10.8433
2018,S08000020,under 75,Male,Subarachnoid Haemorrhage,5,1.84306,1.941378
2018,S08000020,under 75,Female,Cerebrovascular Disease,52,19.4866,19.49083
2018,S08000020,under 75,Female,Stroke,25,9.368559,9.350552
2018,S08000020,under 75,Female,Subarachnoid Haemorrhage,6,2.248454,2.228207
2018,S08000020,over 75,All,Cerebrovascular Disease,333,717.4869,746.5733
2018,S08000020,over 75,All,Stroke,181,389.9853,393.5602
2018,S08000020,over 75,All,Subarachnoid Haemorrhage,8,17.23692,15.13561
2018,S08000020,over 75,Male,Cerebrovascular Disease,147,756.1728,837.1805
2018,S08000020,over 75,Male,Stroke,73,375.5144,405.4201
2018,S08000020,over 75,Male,Subarachnoid Haemorrhage,1,5.144033,5.269259
2018,S08000020,over 75,Female,Cerebrovascular Disease,186,689.604,655.9661
2018,S08000020,over 75,Female,Stroke,108,400.4152,381.7003
2018,S08000020,over 75,Female,Subarachnoid Haemorrhage,7,25.95284,25.00197
2018,S08000022,All,All,Cerebrovascular Disease,256,79.55252,70.82247
2018,S08000022,All,All,Stroke,156,48.47732,42.41138
2018,S08000022,All,All,Subarachnoid Haemorrhage,8,2.486016,2.102742
2018,S08000022,All,Male,Cerebrovascular Disease,94,59.3783,64.31623
2018,S08000022,All,Male,Stroke,58,36.63767,38.50867
2018,S08000022,All,Male,Subarachnoid Haemorrhage,1,0.631684,0.660793
2018,S08000022,All,Female,Cerebrovascular Disease,162,99.08681,77.32871
2018,S08000022,All,Female,Stroke,98,59.9414,46.31409
2018,S08000022,All,Female,Subarachnoid Haemorrhage,7,4.281529,3.544691
2018,S08000022,0-44,All,Cerebrovascular Disease,1,0.658458,0.69691
2018,S08000022,0-44,All,Stroke,1,0.658458,0.69691
2018,S08000022,0-44,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000022,0-44,Male,Cerebrovascular Disease,1,1.285926,1.393821
2018,S08000022,0-44,Male,Stroke,1,1.285926,1.393821
2018,S08000022,0-44,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000022,0-44,Female,Cerebrovascular Disease,0,0,0
2018,S08000022,0-44,Female,Stroke,0,0,0
2018,S08000022,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000022,45-64,All,Cerebrovascular Disease,8,8.335591,7.823999
2018,S08000022,45-64,All,Stroke,4,4.167795,3.93993
2018,S08000022,45-64,All,Subarachnoid Haemorrhage,3,3.125847,2.91383
2018,S08000022,45-64,Male,Cerebrovascular Disease,2,4.294149,3.973726
2018,S08000022,45-64,Male,Stroke,2,4.294149,3.973726
2018,S08000022,45-64,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000022,45-64,Female,Cerebrovascular Disease,6,12.14599,11.67427
2018,S08000022,45-64,Female,Stroke,2,4.048665,3.906133
2018,S08000022,45-64,Female,Subarachnoid Haemorrhage,3,6.072997,5.827661
2018,S08000022,65-74,All,Cerebrovascular Disease,27,64.72337,65.31669
2018,S08000022,65-74,All,Stroke,14,33.56026,34.05746
2018,S08000022,65-74,All,Subarachnoid Haemorrhage,1,2.397162,2.345556
2018,S08000022,65-74,Male,Cerebrovascular Disease,17,83.62438,83.91527
2018,S08000022,65-74,Male,Stroke,10,49.19081,49.38264
2018,S08000022,65-74,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000022,65-74,Female,Cerebrovascular Disease,10,46.75738,46.7181
2018,S08000022,65-74,Female,Stroke,4,18.70295,18.73228
2018,S08000022,65-74,Female,Subarachnoid Haemorrhage,1,4.675738,4.691112
2018,S08000022,under 75,All,Cerebrovascular Disease,36,12.43266,10.22851
2018,S08000022,under 75,All,Stroke,19,6.56168,5.4906
2018,S08000022,under 75,All,Subarachnoid Haemorrhage,4,1.381406,1.119174
2018,S08000022,under 75,Male,Cerebrovascular Disease,20,13.82466,11.66682
2018,S08000022,under 75,Male,Stroke,13,8.98603,7.682284
2018,S08000022,under 75,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000022,under 75,Female,Cerebrovascular Disease,16,11.04278,8.790201
2018,S08000022,under 75,Female,Stroke,6,4.141044,3.298917
2018,S08000022,under 75,Female,Subarachnoid Haemorrhage,4,2.760696,2.238348
2018,S08000022,over 75,All,Cerebrovascular Disease,220,682.3821,683.4947
2018,S08000022,over 75,All,Stroke,137,424.938,415.7215
2018,S08000022,over 75,All,Subarachnoid Haemorrhage,4,12.40695,12.0477
2018,S08000022,over 75,Male,Cerebrovascular Disease,74,542.6016,596.6602
2018,S08000022,over 75,Male,Stroke,45,329.9604,350.1977
2018,S08000022,over 75,Male,Subarachnoid Haemorrhage,1,7.332453,7.342144
2018,S08000022,over 75,Female,Cerebrovascular Disease,146,784.8618,770.3292
2018,S08000022,over 75,Female,Stroke,92,494.5705,481.2453
2018,S08000022,over 75,Female,Subarachnoid Haemorrhage,3,16.1273,16.75326
2018,S08000024,All,All,Cerebrovascular Disease,534,59.48071,72.44664
2018,S08000024,All,All,Stroke,291,32.41365,38.69494
2018,S08000024,All,All,Subarachnoid Haemorrhage,24,2.67329,3.047616
2018,S08000024,All,Male,Cerebrovascular Disease,212,48.51936,72.92294
2018,S08000024,All,Male,Stroke,111,25.404,37.19347
2018,S08000024,All,Male,Subarachnoid Haemorrhage,7,1.602054,2.092296
2018,S08000024,All,Female,Cerebrovascular Disease,322,69.87377,71.97034
2018,S08000024,All,Female,Stroke,180,39.05987,40.1964
2018,S08000024,All,Female,Subarachnoid Haemorrhage,17,3.688988,4.002935
2018,S08000024,0-44,All,Cerebrovascular Disease,2,0.381762,0.432166
2018,S08000024,0-44,All,Stroke,1,0.190881,0.229734
2018,S08000024,0-44,All,Subarachnoid Haemorrhage,1,0.190881,0.202432
2018,S08000024,0-44,Male,Cerebrovascular Disease,1,0.384168,0.404865
2018,S08000024,0-44,Male,Stroke,0,0,0
2018,S08000024,0-44,Male,Subarachnoid Haemorrhage,1,0.384168,0.404865
2018,S08000024,0-44,Female,Cerebrovascular Disease,1,0.379387,0.459468
2018,S08000024,0-44,Female,Stroke,1,0.379387,0.459468
2018,S08000024,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000024,45-64,All,Cerebrovascular Disease,45,19.75287,19.82531
2018,S08000024,45-64,All,Stroke,26,11.41277,11.3788
2018,S08000024,45-64,All,Subarachnoid Haemorrhage,10,4.389527,4.338943
2018,S08000024,45-64,Male,Cerebrovascular Disease,24,21.4483,21.53912
2018,S08000024,45-64,Male,Stroke,15,13.40519,13.32852
2018,S08000024,45-64,Male,Subarachnoid Haemorrhage,2,1.787358,1.757088
2018,S08000024,45-64,Female,Cerebrovascular Disease,21,18.11625,18.11149
2018,S08000024,45-64,Female,Stroke,11,9.489467,9.429082
2018,S08000024,45-64,Female,Subarachnoid Haemorrhage,8,6.90143,6.920798
2018,S08000024,65-74,All,Cerebrovascular Disease,61,75.17314,75.44421
2018,S08000024,65-74,All,Stroke,37,45.59683,45.40398
2018,S08000024,65-74,All,Subarachnoid Haemorrhage,3,3.69704,3.516129
2018,S08000024,65-74,Male,Cerebrovascular Disease,29,75.58973,76.19545
2018,S08000024,65-74,Male,Stroke,15,39.09814,39.47296
2018,S08000024,65-74,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000024,65-74,Female,Cerebrovascular Disease,32,74.79956,74.69296
2018,S08000024,65-74,Female,Stroke,22,51.4247,51.335
2018,S08000024,65-74,Female,Subarachnoid Haemorrhage,3,7.012459,7.032259
2018,S08000024,under 75,All,Cerebrovascular Disease,108,12.96757,14.73485
2018,S08000024,under 75,All,Stroke,64,7.684485,8.688854
2018,S08000024,under 75,All,Subarachnoid Haemorrhage,14,1.680981,1.78937
2018,S08000024,under 75,Male,Cerebrovascular Disease,54,13.15261,15.30441
2018,S08000024,under 75,Male,Stroke,30,7.307004,8.435956
2018,S08000024,under 75,Male,Subarachnoid Haemorrhage,3,0.7307,0.751929
2018,S08000024,under 75,Female,Cerebrovascular Disease,54,12.78766,14.16529
2018,S08000024,under 75,Female,Stroke,34,8.051492,8.941753
2018,S08000024,under 75,Female,Subarachnoid Haemorrhage,11,2.604894,2.826812
2018,S08000024,over 75,All,Cerebrovascular Disease,426,656.1619,655.9769
2018,S08000024,over 75,All,Stroke,227,349.645,342.0898
2018,S08000024,over 75,All,Subarachnoid Haemorrhage,10,15.40286,15.76988
2018,S08000024,over 75,Male,Cerebrovascular Disease,158,599.0748,655.5102
2018,S08000024,over 75,Male,Stroke,81,307.1206,327.9639
2018,S08000024,over 75,Male,Subarachnoid Haemorrhage,4,15.16645,15.6449
2018,S08000024,over 75,Female,Cerebrovascular Disease,268,695.2191,656.4436
2018,S08000024,over 75,Female,Stroke,146,378.7387,356.2157
2018,S08000024,over 75,Female,Subarachnoid Haemorrhage,6,15.56461,15.89485
2018,S08000025,All,All,Cerebrovascular Disease,15,67.59802,63.46785
2018,S08000025,All,All,Stroke,11,49.57188,45.08623
2018,S08000025,All,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,All,Male,Cerebrovascular Disease,6,54.35275,65.69893
2018,S08000025,All,Male,Stroke,4,36.23517,43.26658
2018,S08000025,All,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,All,Female,Cerebrovascular Disease,9,80.71025,61.23676
2018,S08000025,All,Female,Stroke,7,62.77464,46.90587
2018,S08000025,All,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,0-44,All,Cerebrovascular Disease,0,0,0
2018,S08000025,0-44,All,Stroke,0,0,0
2018,S08000025,0-44,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,0-44,Male,Cerebrovascular Disease,0,0,0
2018,S08000025,0-44,Male,Stroke,0,0,0
2018,S08000025,0-44,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,0-44,Female,Cerebrovascular Disease,0,0,0
2018,S08000025,0-44,Female,Stroke,0,0,0
2018,S08000025,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,45-64,All,Cerebrovascular Disease,0,0,13.30168
2018,S08000025,45-64,All,Stroke,0,0,13.30168
2018,S08000025,45-64,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,45-64,Male,Cerebrovascular Disease,0,0,26.60336
2018,S08000025,45-64,Male,Stroke,0,0,26.60336
2018,S08000025,45-64,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,45-64,Female,Cerebrovascular Disease,0,0,0
2018,S08000025,45-64,Female,Stroke,0,0,0
2018,S08000025,45-64,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,65-74,All,Cerebrovascular Disease,0,0,34.64349
2018,S08000025,65-74,All,Stroke,0,0,34.64349
2018,S08000025,65-74,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,65-74,Male,Cerebrovascular Disease,0,0,0
2018,S08000025,65-74,Male,Stroke,0,0,0
2018,S08000025,65-74,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,65-74,Female,Cerebrovascular Disease,0,0,69.28697
2018,S08000025,65-74,Female,Stroke,0,0,69.28697
2018,S08000025,65-74,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,under 75,All,Cerebrovascular Disease,0,0,7.8708920000000004
2018,S08000025,under 75,All,Stroke,0,0,7.8708920000000004
2018,S08000025,under 75,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,under 75,Male,Cerebrovascular Disease,0,0,7.747134
2018,S08000025,under 75,Male,Stroke,0,0,7.747134
2018,S08000025,under 75,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,under 75,Female,Cerebrovascular Disease,0,0,7.994651
2018,S08000025,under 75,Female,Stroke,0,0,7.994651
2018,S08000025,under 75,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,over 75,All,Cerebrovascular Disease,0,0,625.6148
2018,S08000025,over 75,All,Stroke,0,0,421.3746
2018,S08000025,over 75,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,over 75,Male,Cerebrovascular Disease,0,0,651.656
2018,S08000025,over 75,Male,Stroke,0,0,402.4077
2018,S08000025,over 75,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000025,over 75,Female,Cerebrovascular Disease,0,0,599.5736
2018,S08000025,over 75,Female,Stroke,0,0,440.3416
2018,S08000025,over 75,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000026,All,All,Cerebrovascular Disease,10,43.49717,49.47824
2018,S08000026,All,All,Stroke,3,13.04915,14.17751
2018,S08000026,All,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000026,All,Male,Cerebrovascular Disease,4,34.15009,49.84329
2018,S08000026,All,Male,Stroke,1,8.537522,11.90476
2018,S08000026,All,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000026,All,Female,Cerebrovascular Disease,6,53.20564,49.11319
2018,S08000026,All,Female,Stroke,2,17.73521,16.45026
2018,S08000026,All,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000026,0-44,All,Cerebrovascular Disease,0,0,0
2018,S08000026,0-44,All,Stroke,0,0,0
2018,S08000026,0-44,All,Subarachnoid Haemorrhage,0,0,0
2018,S08000026,0-44,Male,Cerebrovascular Disease,0,0,0
2018,S08000026,0-44,Male,Stroke,0,0,0
2018,S08000026,0-44,Male,Subarachnoid Haemorrhage,0,0,0
2018,S08000026,0-44,Female,Cerebrovascular Disease,0,0,0
2018,S08000026,0-44,Female,Stroke,0,0,0
2018,S08000026,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2018,S08000026,45-64,All,Cerebrovascular Disease,0,0,14.64522
