year,ca,age,sex,diagnosis,number_of_deaths,crude_rate,easr,ca_name,hb,hb_name
2016,S12000028,45-64,Male,Cerebrovascular Disease,0,0,37.15,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,45-64,Male,Stroke,0,0,18.26,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,45-64,Male,Subarachnoid Haemorrhage,0,0,5.92,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,45-64,Female,Cerebrovascular Disease,0,0,27.34,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,45-64,Female,Stroke,0,0,16.52,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,45-64,Female,Subarachnoid Haemorrhage,0,0,5.41,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,All,Cerebrovascular Disease,0,0,143.23,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,All,Stroke,0,0,79.84,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,All,Subarachnoid Haemorrhage,0,0,0,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,Male,Cerebrovascular Disease,0,0,183.63,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,Male,Stroke,0,0,82.29,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,Male,Subarachnoid Haemorrhage,0,0,0,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,Female,Cerebrovascular Disease,0,0,102.84,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,Female,Stroke,0,0,77.39,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,65-74,Female,Subarachnoid Haemorrhage,0,0,0,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,All,Cerebrovascular Disease,0,0,28.29,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,All,Stroke,0,0,14.28,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,All,Subarachnoid Haemorrhage,0,0,4.02,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,Male,Cerebrovascular Disease,0,0,32.01,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,Male,Stroke,0,0,14.81,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,Male,Subarachnoid Haemorrhage,0,0,1.73,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,Female,Cerebrovascular Disease,0,0,24.56,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,Female,Stroke,0,0,13.74,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,under 75,Female,Subarachnoid Haemorrhage,0,0,6.31,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,All,Cerebrovascular Disease,0,0,866.5,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,All,Stroke,0,0,425.92,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,All,Subarachnoid Haemorrhage,0,0,9.61,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,Male,Cerebrovascular Disease,0,0,964.25,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,Male,Stroke,0,0,467.58,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,Male,Subarachnoid Haemorrhage,0,0,19.22,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,Female,Cerebrovascular Disease,0,0,768.75,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,Female,Stroke,0,0,384.25,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000028,over 75,Female,Subarachnoid Haemorrhage,0,0,0,South Ayrshire,S08000015,NHS Ayrshire and Arran
2016,S12000029,All,All,Cerebrovascular Disease,258,81.36,89.8,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,All,Stroke,133,41.94,47.38,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,All,Subarachnoid Haemorrhage,6,1.89,1.95,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,Male,Cerebrovascular Disease,101,66.02,89.88,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,Male,Stroke,51,33.33,47.59,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,Male,Subarachnoid Haemorrhage,3,1.96,2.23,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,Female,Cerebrovascular Disease,157,95.67,89.71,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,Female,Stroke,82,49.97,47.18,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,All,Female,Subarachnoid Haemorrhage,3,1.83,1.68,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,All,Cerebrovascular Disease,0,0,2.52,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,All,Stroke,0,0,1.31,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,All,Subarachnoid Haemorrhage,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,Male,Cerebrovascular Disease,0,0,1.39,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,Male,Stroke,0,0,1.39,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,Male,Subarachnoid Haemorrhage,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,Female,Cerebrovascular Disease,0,0,3.64,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,Female,Stroke,0,0,1.23,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,0-44,Female,Subarachnoid Haemorrhage,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,All,Cerebrovascular Disease,0,0,16.43,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,All,Stroke,0,0,5.49,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,All,Subarachnoid Haemorrhage,0,0,1.07,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,Male,Cerebrovascular Disease,0,0,24.41,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,Male,Stroke,0,0,8.83,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,Male,Subarachnoid Haemorrhage,0,0,2.15,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,Female,Cerebrovascular Disease,0,0,8.44,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,Female,Stroke,0,0,2.14,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,45-64,Female,Subarachnoid Haemorrhage,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,All,Cerebrovascular Disease,0,0,107.35,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,All,Stroke,0,0,76.74,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,All,Subarachnoid Haemorrhage,0,0,3.12,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,Male,Cerebrovascular Disease,0,0,102.75,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,Male,Stroke,0,0,77.06,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,Male,Subarachnoid Haemorrhage,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,Female,Cerebrovascular Disease,0,0,111.96,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,Female,Stroke,0,0,76.41,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,65-74,Female,Subarachnoid Haemorrhage,0,0,6.23,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,All,Cerebrovascular Disease,0,0,18.66,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,All,Stroke,0,0,11.23,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,All,Subarachnoid Haemorrhage,0,0,0.67,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,Male,Cerebrovascular Disease,0,0,19.79,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,Male,Stroke,0,0,12.29,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,Male,Subarachnoid Haemorrhage,0,0,0.63,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,Female,Cerebrovascular Disease,0,0,17.54,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,Female,Stroke,0,0,10.17,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,under 75,Female,Subarachnoid Haemorrhage,0,0,0.72,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,All,Cerebrovascular Disease,0,0,809.01,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,All,Stroke,0,0,412.95,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,All,Subarachnoid Haemorrhage,0,0,14.88,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,Male,Cerebrovascular Disease,0,0,798.6,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,Male,Stroke,0,0,404.56,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,Male,Subarachnoid Haemorrhage,0,0,18.41,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,Female,Cerebrovascular Disease,0,0,819.41,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,Female,Stroke,0,0,421.34,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000029,over 75,Female,Subarachnoid Haemorrhage,0,0,11.35,South Lanarkshire,S08000032,NHS Lanarkshire
2016,S12000030,All,All,Cerebrovascular Disease,59,62.93,67.83,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,All,Stroke,37,39.47,41.37,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,All,Subarachnoid Haemorrhage,1,1.07,0.96,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,Male,Cerebrovascular Disease,19,42.15,58.52,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,Male,Stroke,12,26.62,34.13,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,Male,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,Female,Cerebrovascular Disease,40,82.19,77.14,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,Female,Stroke,25,51.37,48.62,Stirling,S08000019,NHS Forth Valley
2016,S12000030,All,Female,Subarachnoid Haemorrhage,1,2.05,1.93,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,All,Cerebrovascular Disease,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,All,Stroke,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,All,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,Male,Cerebrovascular Disease,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,Male,Stroke,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,Male,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,Female,Cerebrovascular Disease,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,Female,Stroke,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,All,Cerebrovascular Disease,0,0,15.62,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,All,Stroke,0,0,4.13,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,All,Subarachnoid Haemorrhage,0,0,3.64,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,Male,Cerebrovascular Disease,0,0,8.61,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,Male,Stroke,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,Male,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,Female,Cerebrovascular Disease,0,0,22.64,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,Female,Stroke,0,0,8.26,Stirling,S08000019,NHS Forth Valley
2016,S12000030,45-64,Female,Subarachnoid Haemorrhage,0,0,7.28,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,All,Cerebrovascular Disease,0,0,55.54,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,All,Stroke,0,0,55.54,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,All,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,Male,Cerebrovascular Disease,0,0,69.01,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,Male,Stroke,0,0,69.01,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,Male,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,Female,Cerebrovascular Disease,0,0,42.07,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,Female,Stroke,0,0,42.07,Stirling,S08000019,NHS Forth Valley
2016,S12000030,65-74,Female,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,All,Cerebrovascular Disease,0,0,10.96,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,All,Stroke,0,0,7.61,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,All,Subarachnoid Haemorrhage,0,0,1.06,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,Male,Cerebrovascular Disease,0,0,10.47,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,Male,Stroke,0,0,7.96,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,Male,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,Female,Cerebrovascular Disease,0,0,11.45,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,Female,Stroke,0,0,7.26,Stirling,S08000019,NHS Forth Valley
2016,S12000030,under 75,Female,Subarachnoid Haemorrhage,0,0,2.12,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,All,Cerebrovascular Disease,0,0,642.89,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,All,Stroke,0,0,382.75,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,All,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,Male,Cerebrovascular Disease,0,0,544.39,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,Male,Stroke,0,0,298.71,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,Male,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,Female,Cerebrovascular Disease,0,0,741.38,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,Female,Stroke,0,0,466.78,Stirling,S08000019,NHS Forth Valley
2016,S12000030,over 75,Female,Subarachnoid Haemorrhage,0,0,0,Stirling,S08000019,NHS Forth Valley
2016,S12000033,All,All,Cerebrovascular Disease,143,62.22,80.68,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,All,Stroke,79,34.37,45.5,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,All,Subarachnoid Haemorrhage,7,3.05,3.23,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,Male,Cerebrovascular Disease,64,56.08,91.97,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,Male,Stroke,39,34.17,55.75,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,Male,Subarachnoid Haemorrhage,3,2.63,2.88,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,Female,Cerebrovascular Disease,79,68.27,69.38,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,Female,Stroke,40,34.57,35.24,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,All,Female,Subarachnoid Haemorrhage,4,3.46,3.58,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,All,Cerebrovascular Disease,0,0,1.31,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,All,Stroke,0,0,0.42,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,All,Subarachnoid Haemorrhage,0,0,0.89,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,Male,Cerebrovascular Disease,0,0,2.62,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,Male,Stroke,0,0,0.85,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,Male,Subarachnoid Haemorrhage,0,0,1.77,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,Female,Cerebrovascular Disease,0,0,0,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,Female,Stroke,0,0,0,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,All,Cerebrovascular Disease,0,0,16.54,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,All,Stroke,0,0,3.69,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,All,Subarachnoid Haemorrhage,0,0,5.57,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,Male,Cerebrovascular Disease,0,0,22.02,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,Male,Stroke,0,0,7.38,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,Male,Subarachnoid Haemorrhage,0,0,7.26,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,Female,Cerebrovascular Disease,0,0,11.06,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,Female,Stroke,0,0,0,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,45-64,Female,Subarachnoid Haemorrhage,0,0,3.89,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,All,Cerebrovascular Disease,0,0,73.82,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,All,Stroke,0,0,46.1,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,All,Subarachnoid Haemorrhage,0,0,4.66,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,Male,Cerebrovascular Disease,0,0,92.18,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,Male,Stroke,0,0,69.14,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,Male,Subarachnoid Haemorrhage,0,0,0,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,Female,Cerebrovascular Disease,0,0,55.45,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,Female,Stroke,0,0,23.07,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,65-74,Female,Subarachnoid Haemorrhage,0,0,9.32,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,All,Cerebrovascular Disease,0,0,14.11,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,All,Stroke,0,0,6.65,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,All,Subarachnoid Haemorrhage,0,0,2.69,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,Male,Cerebrovascular Disease,0,0,18.61,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,Male,Stroke,0,0,10.63,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,Male,Subarachnoid Haemorrhage,0,0,3.17,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,Female,Cerebrovascular Disease,0,0,9.62,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,Female,Stroke,0,0,2.66,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,under 75,Female,Subarachnoid Haemorrhage,0,0,2.21,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,All,Cerebrovascular Disease,0,0,753.71,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,All,Stroke,0,0,438.31,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,All,Subarachnoid Haemorrhage,0,0,8.71,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,Male,Cerebrovascular Disease,0,0,833.79,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,Male,Stroke,0,0,511.98,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,Male,Subarachnoid Haemorrhage,0,0,0,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,Female,Cerebrovascular Disease,0,0,673.63,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,Female,Stroke,0,0,364.64,Aberdeen City,S08000020,NHS Grampian
2016,S12000033,over 75,Female,Subarachnoid Haemorrhage,0,0,17.42,Aberdeen City,S08000020,NHS Grampian
2016,S12000034,All,All,Cerebrovascular Disease,225,85.82,100.28,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,All,Stroke,95,36.23,41.38,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,All,Subarachnoid Haemorrhage,8,3.05,3.39,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,Male,Cerebrovascular Disease,96,73.64,103.19,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,Male,Stroke,43,32.98,43.37,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,Male,Subarachnoid Haemorrhage,4,3.07,3.55,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,Female,Cerebrovascular Disease,129,97.86,97.38,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,Female,Stroke,52,39.45,39.38,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,All,Female,Subarachnoid Haemorrhage,4,3.03,3.23,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,All,Cerebrovascular Disease,0,0,2.96,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,All,Stroke,0,0,2.25,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,All,Subarachnoid Haemorrhage,0,0,0.71,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,Male,Cerebrovascular Disease,0,0,2.97,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,Male,Stroke,0,0,2.97,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,Male,Subarachnoid Haemorrhage,0,0,0,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,Female,Cerebrovascular Disease,0,0,2.95,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,Female,Stroke,0,0,1.52,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,0-44,Female,Subarachnoid Haemorrhage,0,0,1.43,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,45-64,All,Cerebrovascular Disease,0,0,18.85,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,45-64,All,Stroke,0,0,10.75,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,45-64,All,Subarachnoid Haemorrhage,0,0,1.33,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,45-64,Male,Cerebrovascular Disease,0,0,26.84,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,45-64,Male,Stroke,0,0,16.08,Aberdeenshire,S08000020,NHS Grampian
2016,S12000034,45-64,Male,Subarachnoid Haemorrhage,0,0,2.66,Aberdeenshire,S08000020,NHS Grampian
